Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Ethnicity,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65e0f03d0da0d17742741bf9,5dfb852818c365010b98958e,APPROVED,Not Applicable,2024-02-29T20:59:50.492000Z,2024-02-29T21:12:03.049000Z,2024-03-01T09:15:04.817000Z,2024-02-29T21:12:03.901694Z,733.0,CBCT4R5Q,1630,English,White/Caucasian,66,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e0d69d28ef997c3a468f36,5d0a775bccb8bb00179a04f1,APPROVED,Not Applicable,2024-02-29T19:10:31.411000Z,2024-02-29T19:19:04.093000Z,2024-03-01T09:16:17.771000Z,2024-02-29T19:19:04.611518Z,513.0,CBCT4R5Q,2061,English,White/Caucasian,74,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e0d6a19a4171c8265bbfa4,5ea0631f1b0f64012fefc637,APPROVED,Not Applicable,2024-02-29T19:10:28.979000Z,2024-02-29T19:17:26.092000Z,2024-03-01T09:16:19.322000Z,2024-02-29T19:17:26.601705Z,418.0,CBCT4R5Q,1789,English,White/Caucasian,72,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e0d6b291c8b45f15422ad1,5c28b31a0091e40001ca5030,APPROVED,Not Applicable,2024-02-29T19:10:42.862000Z,2024-02-29T19:24:15.170000Z,2024-03-01T09:16:15.852000Z,2024-02-29T19:24:15.854849Z,813.0,CBCT4R5Q,1919,English,White/Caucasian,69,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e0d6b446f7c74439573830,5e7f1c5ee2d6185def08ac67,APPROVED,Not Applicable,2024-02-29T19:10:44.895000Z,2024-02-29T19:22:53.036000Z,2024-03-01T09:16:14.584000Z,2024-02-29T19:22:53.542015Z,729.0,CBCT4R5Q,1710,English,White/Caucasian,69,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e0d6bf198ea2df56b7d32f,59e7eb5d62637600014a7db2,APPROVED,Not Applicable,2024-02-29T19:10:55.300000Z,2024-02-29T19:21:52.478000Z,2024-03-01T09:16:12.970000Z,2024-02-29T19:21:53.101720Z,658.0,CBCT4R5Q,1115,English,White/Caucasian,73,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65e0d9fb9e1f6000baec2f3c,5c081c45fd9c080001709937,APPROVED,Not Applicable,2024-02-29T19:24:52.548000Z,2024-02-29T19:36:03.724000Z,2024-03-01T09:16:03.367000Z,2024-02-29T19:36:04.235669Z,672.0,CBCT4R5Q,1089,English,White/Caucasian,75,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
65e0da289ac71d38b2a317bc,5d6fc9b0a676c8001aeec9c4,APPROVED,Not Applicable,2024-02-29T19:25:37.410000Z,2024-02-29T19:35:12.867000Z,2024-03-01T09:16:01.768000Z,2024-02-29T19:35:13.470355Z,576.0,CBCT4R5Q,880,English,White/Caucasian,72,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e0da309e1f6000baec2f51,5dee48a67309b94df13ddbce,APPROVED,Not Applicable,2024-02-29T19:25:42.058000Z,2024-02-29T19:42:15.874000Z,2024-03-01T09:16:00.525000Z,2024-02-29T19:42:16.432792Z,994.0,CBCT4R5Q,1799,English,White/Caucasian,76,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e0da39316b819ca95cddf0,5bbc3d95f1f9ba000141d855,APPROVED,Not Applicable,2024-02-29T19:25:58.136000Z,2024-02-29T19:30:55.411000Z,2024-03-01T09:15:59.189000Z,2024-02-29T19:30:56.034970Z,298.0,CBCT4R5Q,2920,English,White/Caucasian,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65e0da44d0d8d06b822b8831,59ba64d06039190001eaaefe,APPROVED,Not Applicable,2024-02-29T19:26:03.646000Z,2024-02-29T19:32:04.289000Z,2024-03-01T09:15:56.368000Z,2024-02-29T19:32:05.627611Z,361.0,CBCT4R5Q,2634,English,White/Caucasian,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65e0e8553e8b33654ce34d13,648978eef0a4e73b67c9c153,APPROVED,Not Applicable,2024-02-29T20:25:57.379000Z,2024-02-29T20:34:09.535000Z,2024-03-01T09:15:47.031000Z,2024-02-29T20:34:10.063635Z,493.0,CBCT4R5Q,458,English,White/Caucasian,66,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65e0e85c0e1c04eb37c0a0b8,63b2d04ed0f53f75de4ba38e,APPROVED,Not Applicable,2024-02-29T20:26:04.024000Z,2024-02-29T20:34:23.027000Z,2024-03-01T09:15:45.268000Z,2024-02-29T20:34:23.510024Z,500.0,CBCT4R5Q,804,English,White/Caucasian,67,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e0e87b8356759999802928,56cf6e8d31a5bc0006e1cdf5,APPROVED,Not Applicable,2024-02-29T20:26:46.031000Z,2024-02-29T20:35:33.033000Z,2024-03-01T09:15:43.311000Z,2024-02-29T20:35:33.551994Z,528.0,CBCT4R5Q,3454,English,White/Caucasian,69,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e0e892a880476b312ee7f2,6504633485468cf602abc99f,APPROVED,Not Applicable,2024-02-29T20:27:04.911000Z,2024-02-29T20:35:04.943000Z,2024-03-01T09:15:42.113000Z,2024-02-29T20:35:05.581983Z,481.0,CBCT4R5Q,600,English,White/Caucasian,67,Female,White,United States,United States,United States,English,No,Other
65e0eb1d60f8c675837d5e70,6405ea70e659d84377d7cdb1,APPROVED,Not Applicable,2024-02-29T20:38:04.895000Z,2024-02-29T20:48:26.429000Z,2024-03-01T09:15:33.412000Z,2024-02-29T20:48:26.990624Z,622.0,CBCT4R5Q,614,English,White/Caucasian,72,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e0eb2b3ce938b2fd39368b,60375d67dde85cad87f3c99d,APPROVED,Not Applicable,2024-02-29T20:38:03.138000Z,2024-02-29T20:51:57.394000Z,2024-03-01T09:15:34.747000Z,2024-02-29T20:51:57.914239Z,835.0,CBCT4R5Q,1896,English,White/Caucasian,76,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
